timestamp,source,x,y,z,yaw,v_surge,v_sway,servo1,servo2,servo5
2026-09-08 04:11:42.924,dummy,-0.995,1.251,1.296,132.2,0.0,0.0,,,
2026-09-08 04:11:42.976,dummy,-1.027,1.286,1.295,132.6,0.0,0.0,,,
2026-09-08 04:11:43.027,dummy,-1.059,1.321,1.295,133.1,0.0,0.0,,,
2026-09-08 04:11:43.079,dummy,-1.091,1.355,1.295,133.5,0.0,0.0,,,
2026-09-08 04:11:43.132,dummy,-1.123,1.388,1.295,134.0,0.0,0.0,,,
2026-09-08 04:11:43.183,dummy,-1.154,1.42,1.294,134.5,0.0,0.0,,,
2026-09-08 04:11:43.235,dummy,-1.186,1.452,1.294,135.1,0.0,0.0,,,
2026-09-08 04:11:43.287,dummy,-1.217,1.483,1.293,135.6,0.0,0.0,,,
2026-09-08 04:11:43.339,dummy,-1.248,1.514,1.293,136.2,0.0,0.0,,,
2026-09-08 04:11:43.391,dummy,-1.28,1.543,1.293,136.8,0.0,0.0,,,
2026-09-08 04:11:43.443,dummy,-1.311,1.572,1.292,137.5,0.0,0.0,,,
2026-09-08 04:11:43.495,dummy,-1.341,1.6,1.292,138.2,0.0,0.0,,,
2026-09-08 04:11:43.546,dummy,-1.371,1.626,1.292,138.9,0.0,0.0,,,
2026-09-08 04:11:43.597,dummy,-1.401,1.652,1.291,139.6,0.0,0.0,,,
2026-09-08 04:11:43.649,dummy,-1.431,1.677,1.291,140.4,0.0,0.0,,,
2026-09-08 04:11:43.701,dummy,-1.461,1.702,1.29,141.3,0.0,0.0,,,
2026-09-08 04:11:43.753,dummy,-1.491,1.725,1.29,142.1,0.0,0.0,,,
2026-09-08 04:11:43.804,dummy,-1.521,1.748,1.289,143.1,0.0,0.0,,,
2026-09-08 04:11:43.856,dummy,-1.55,1.77,1.289,144.0,0.0,0.0,,,
2026-09-08 04:11:43.908,dummy,-1.579,1.79,1.289,145.0,0.0,0.0,,,
2026-09-08 04:11:43.960,dummy,-1.608,1.81,1.288,146.1,0.0,0.0,,,
2026-09-08 04:11:44.011,dummy,-1.637,1.829,1.288,147.2,0.0,0.0,,,
2026-09-08 04:11:44.063,dummy,-1.665,1.847,1.287,148.4,0.0,0.0,,,
2026-09-08 04:11:44.114,dummy,-1.693,1.864,1.287,149.6,0.0,0.0,,,
2026-09-08 04:11:44.166,dummy,-1.722,1.88,1.286,150.9,0.0,0.0,,,
2026-09-08 04:11:44.218,dummy,-1.75,1.895,1.286,152.3,0.0,0.0,,,
2026-09-08 04:11:44.270,dummy,-1.777,1.909,1.285,153.7,0.0,0.0,,,
2026-09-08 04:11:44.321,dummy,-1.804,1.922,1.285,155.2,0.0,0.0,,,
2026-09-08 04:11:44.373,dummy,-1.831,1.934,1.284,156.8,0.0,0.0,,,
2026-09-08 04:11:44.424,dummy,-1.858,1.945,1.283,158.4,0.0,0.0,,,
2026-09-08 04:11:44.476,dummy,-1.885,1.955,1.283,160.2,0.0,0.0,,,
2026-09-08 04:11:44.527,dummy,-1.911,1.964,1.282,162.0,0.0,0.0,,,
2026-09-08 04:11:44.579,dummy,-1.937,1.972,1.282,163.8,0.0,0.0,,,
2026-09-08 04:11:44.631,dummy,-1.963,1.979,1.281,165.8,0.0,0.0,,,
2026-09-08 04:11:44.682,dummy,-1.989,1.985,1.281,167.9,0.0,0.0,,,
2026-09-08 04:11:44.734,dummy,-2.014,1.99,1.28,169.9,0.0,0.0,,,
2026-09-08 04:11:44.786,dummy,-2.039,1.994,1.279,172.2,0.0,0.0,,,
2026-09-08 04:11:44.837,dummy,-2.064,1.997,1.279,174.4,0.0,0.0,,,
2026-09-08 04:11:44.888,dummy,-2.089,1.999,1.278,176.7,0.0,0.0,,,
2026-09-08 04:11:44.940,dummy,-2.113,2.0,1.277,179.1,0.0,0.0,,,
2026-09-08 04:11:44.991,dummy,-2.137,2.0,1.277,181.6,0.0,0.0,,,
2026-09-08 04:11:45.043,dummy,-2.161,1.999,1.276,184.1,0.0,0.0,,,
2026-09-08 04:11:45.095,dummy,-2.184,1.996,1.275,186.7,0.0,0.0,,,
2026-09-08 04:11:45.147,dummy,-2.208,1.993,1.275,189.3,0.0,0.0,,,
2026-09-08 04:11:45.199,dummy,-2.231,1.989,1.274,191.9,0.0,0.0,,,
2026-09-08 04:11:45.251,dummy,-2.254,1.983,1.273,194.6,0.0,0.0,,,
2026-09-08 04:11:45.303,dummy,-2.276,1.977,1.273,197.2,0.0,0.0,,,
2026-09-08 04:11:45.354,dummy,-2.298,1.97,1.272,199.8,0.0,0.0,,,
2026-09-08 04:11:45.409,dummy,-2.321,1.961,1.271,202.5,0.0,0.0,,,
2026-09-08 04:11:45.461,dummy,-2.343,1.951,1.27,205.1,0.0,0.0,,,
2026-09-08 04:11:45.512,dummy,-2.364,1.941,1.27,207.6,0.0,0.0,,,
2026-09-08 04:11:45.564,dummy,-2.385,1.929,1.269,210.1,0.0,0.0,,,
2026-09-08 04:11:45.616,dummy,-2.405,1.917,1.268,212.5,0.0,0.0,,,
2026-09-08 04:11:45.667,dummy,-2.425,1.903,1.267,214.8,0.0,0.0,,,
2026-09-08 04:11:45.718,dummy,-2.445,1.889,1.267,217.1,0.0,0.0,,,
2026-09-08 04:11:45.770,dummy,-2.465,1.874,1.266,219.3,0.0,0.0,,,
2026-09-08 04:11:45.822,dummy,-2.484,1.857,1.265,221.4,0.0,0.0,,,
2026-09-08 04:11:45.873,dummy,-2.503,1.84,1.264,223.5,0.0,0.0,,,
2026-09-08 04:11:45.925,dummy,-2.521,1.822,1.263,225.5,0.0,0.0,,,
2026-09-08 04:11:45.977,dummy,-2.54,1.802,1.263,227.4,0.0,0.0,,,
2026-09-08 04:11:46.029,dummy,-2.558,1.782,1.262,229.2,0.0,0.0,,,
2026-09-08 04:11:46.080,dummy,-2.575,1.761,1.261,230.9,0.0,0.0,,,
2026-09-08 04:11:46.132,dummy,-2.593,1.739,1.26,232.6,0.0,0.0,,,
2026-09-08 04:11:46.184,dummy,-2.61,1.716,1.259,234.2,0.0,0.0,,,
2026-09-08 04:11:46.236,dummy,-2.627,1.692,1.258,235.8,0.0,0.0,,,
2026-09-08 04:11:46.288,dummy,-2.643,1.667,1.257,237.3,0.0,0.0,,,
2026-09-08 04:11:46.339,dummy,-2.659,1.642,1.257,238.7,0.0,0.0,,,
2026-09-08 04:11:46.390,dummy,-2.674,1.616,1.256,240.0,0.0,0.0,,,
2026-09-08 04:11:46.442,dummy,-2.69,1.588,1.255,241.3,0.0,0.0,,,
2026-09-08 04:11:46.494,dummy,-2.705,1.56,1.254,242.6,0.0,0.0,,,
2026-09-08 04:11:46.546,dummy,-2.719,1.531,1.253,243.8,0.0,0.0,,,
2026-09-08 04:11:46.598,dummy,-2.734,1.502,1.252,244.9,0.0,0.0,,,
2026-09-08 04:11:46.650,dummy,-2.747,1.471,1.251,246.0,0.0,0.0,,,
2026-09-08 04:11:46.702,dummy,-2.761,1.44,1.25,247.1,0.0,0.0,,,
2026-09-08 04:11:46.754,dummy,-2.774,1.408,1.249,248.1,0.0,0.0,,,
2026-09-08 04:11:46.805,dummy,-2.787,1.375,1.248,249.1,0.0,0.0,,,
2026-09-08 04:11:46.857,dummy,-2.8,1.342,1.247,250.0,0.0,0.0,,,
2026-09-08 04:11:46.908,dummy,-2.812,1.308,1.246,250.9,0.0,0.0,,,
2026-09-08 04:11:46.960,dummy,-2.823,1.273,1.245,251.8,0.0,0.0,,,
2026-09-08 04:11:47.012,dummy,-2.835,1.238,1.244,252.6,0.0,0.0,,,
2026-09-08 04:11:47.064,dummy,-2.846,1.201,1.243,253.5,0.0,0.0,,,
2026-09-08 04:11:47.115,dummy,-2.856,1.165,1.242,254.2,0.0,0.0,,,
2026-09-08 04:11:47.167,dummy,-2.866,1.128,1.241,255.0,0.0,0.0,,,
2026-09-08 04:11:47.219,dummy,-2.876,1.09,1.24,255.7,0.0,0.0,,,
2026-09-08 04:11:47.270,dummy,-2.886,1.051,1.239,256.5,0.0,0.0,,,
2026-09-08 04:11:47.322,dummy,-2.895,1.012,1.238,257.2,0.0,0.0,,,
2026-09-08 04:11:47.373,dummy,-2.904,0.973,1.237,257.8,0.0,0.0,,,
2026-09-08 04:11:47.424,dummy,-2.912,0.933,1.236,258.5,0.0,0.0,,,
2026-09-08 04:11:47.476,dummy,-2.92,0.893,1.235,259.1,0.0,0.0,,,
2026-09-08 04:11:47.527,dummy,-2.928,0.853,1.234,259.7,0.0,0.0,,,
2026-09-08 04:11:47.578,dummy,-2.935,0.812,1.233,260.3,0.0,0.0,,,
2026-09-08 04:11:47.630,dummy,-2.942,0.77,1.232,260.9,0.0,0.0,,,
2026-09-08 04:11:47.681,dummy,-2.948,0.728,1.231,261.5,0.0,0.0,,,
2026-09-08 04:11:47.733,dummy,-2.954,0.685,1.23,262.1,0.0,0.0,,,
2026-09-08 04:11:47.784,dummy,-2.96,0.643,1.229,262.6,0.0,0.0,,,
2026-09-08 04:11:47.835,dummy,-2.965,0.6,1.228,263.2,0.0,0.0,,,
2026-09-08 04:11:47.887,dummy,-2.97,0.557,1.227,263.7,0.0,0.0,,,
2026-09-08 04:11:47.938,dummy,-2.975,0.513,1.225,264.3,0.0,0.0,,,
2026-09-08 04:11:47.989,dummy,-2.979,0.47,1.224,264.8,0.0,0.0,,,
2026-09-08 04:11:48.070,dummy,-2.985,0.4,1.223,265.6,0.0,0.0,,,
2026-09-08 04:11:48.135,dummy,-2.989,0.344,1.221,266.2,0.0,0.0,,,
2026-09-08 04:11:48.186,dummy,-2.992,0.299,1.22,266.7,0.0,0.0,,,
2026-09-08 04:11:48.238,dummy,-2.994,0.254,1.219,267.2,0.0,0.0,,,
2026-09-08 04:11:48.290,dummy,-2.996,0.209,1.218,267.7,0.0,0.0,,,
2026-09-08 04:11:48.345,dummy,-2.997,0.164,1.216,268.2,0.0,0.0,,,
2026-09-08 04:11:48.396,dummy,-2.999,0.116,1.215,268.8,0.0,0.0,,,
2026-09-08 04:11:48.447,dummy,-3.0,0.071,1.214,269.2,0.0,0.0,,,
2026-09-08 04:11:48.499,dummy,-3.0,0.026,1.213,269.7,0.0,0.0,,,
2026-09-08 04:11:48.550,dummy,-3.0,-0.02,1.212,270.2,0.0,0.0,,,
2026-09-08 04:11:48.601,dummy,-3.0,-0.064,1.21,270.7,0.0,0.0,,,
2026-09-08 04:11:48.653,dummy,-2.999,-0.11,1.209,271.2,0.0,0.0,,,
2026-09-08 04:11:48.705,dummy,-2.998,-0.155,1.208,271.7,0.0,0.0,,,
2026-09-08 04:11:48.756,dummy,-2.996,-0.2,1.207,272.2,0.0,0.0,,,
2026-09-08 04:11:48.807,dummy,-2.994,-0.245,1.206,272.7,0.0,0.0,,,
2026-09-08 04:11:48.859,dummy,-2.992,-0.29,1.204,273.2,0.0,0.0,,,
2026-09-08 04:11:48.910,dummy,-2.989,-0.335,1.203,273.7,0.0,0.0,,,
2026-09-08 04:11:48.962,dummy,-2.986,-0.379,1.202,274.2,0.0,0.0,,,
2026-09-08 04:11:49.013,dummy,-2.983,-0.424,1.201,274.7,0.0,0.0,,,
2026-09-08 04:11:49.065,dummy,-2.979,-0.468,1.199,275.2,0.0,0.0,,,
2026-09-08 04:11:49.116,dummy,-2.975,-0.512,1.198,275.7,0.0,0.0,,,
2026-09-08 04:11:49.168,dummy,-2.97,-0.556,1.197,276.3,0.0,0.0,,,
2026-09-08 04:11:49.219,dummy,-2.965,-0.599,1.195,276.8,0.0,0.0,,,
2026-09-08 04:11:49.270,dummy,-2.96,-0.641,1.194,277.3,0.0,0.0,,,
2026-09-08 04:11:49.321,dummy,-2.954,-0.684,1.193,277.9,0.0,0.0,,,
2026-09-08 04:11:49.372,dummy,-2.948,-0.726,1.192,278.5,0.0,0.0,,,
2026-09-08 04:11:49.424,dummy,-2.942,-0.768,1.19,279.0,0.0,0.0,,,
2026-09-08 04:11:49.475,dummy,-2.935,-0.809,1.189,279.6,0.0,0.0,,,
2026-09-08 04:11:49.526,dummy,-2.928,-0.85,1.188,280.2,0.0,0.0,,,
2026-09-08 04:11:49.578,dummy,-2.92,-0.891,1.186,280.9,0.0,0.0,,,
2026-09-08 04:11:49.629,dummy,-2.912,-0.932,1.185,281.5,0.0,0.0,,,
2026-09-08 04:11:49.681,dummy,-2.904,-0.972,1.184,282.1,0.0,0.0,,,
2026-09-08 04:11:49.733,dummy,-2.895,-1.011,1.182,282.8,0.0,0.0,,,
2026-09-08 04:11:49.785,dummy,-2.886,-1.05,1.181,283.5,0.0,0.0,,,
2026-09-08 04:11:49.837,dummy,-2.877,-1.089,1.18,284.2,0.0,0.0,,,
2026-09-08 04:11:49.888,dummy,-2.867,-1.127,1.178,285.0,0.0,0.0,,,
2026-09-08 04:11:49.940,dummy,-2.856,-1.164,1.177,285.7,0.0,0.0,,,
2026-09-08 04:11:49.992,dummy,-2.846,-1.201,1.175,286.5,0.0,0.0,,,
2026-09-08 04:11:50.044,dummy,-2.835,-1.237,1.174,287.4,0.0,0.0,,,
2026-09-08 04:11:50.095,dummy,-2.823,-1.272,1.173,288.2,0.0,0.0,,,
2026-09-08 04:11:50.147,dummy,-2.812,-1.307,1.171,289.1,0.0,0.0,,,
2026-09-08 04:11:50.199,dummy,-2.8,-1.342,1.17,290.0,0.0,0.0,,,
2026-09-08 04:11:50.250,dummy,-2.787,-1.375,1.168,290.9,0.0,0.0,,,
2026-09-08 04:11:50.302,dummy,-2.774,-1.407,1.167,291.9,0.0,0.0,,,
2026-09-08 04:11:50.354,dummy,-2.761,-1.439,1.166,292.9,0.0,0.0,,,
2026-09-08 04:11:50.406,dummy,-2.748,-1.471,1.164,294.0,0.0,0.0,,,
2026-09-08 04:11:50.457,dummy,-2.734,-1.501,1.163,295.1,0.0,0.0,,,
2026-09-08 04:11:50.508,dummy,-2.72,-1.53,1.161,296.2,0.0,0.0,,,
2026-09-08 04:11:50.560,dummy,-2.705,-1.559,1.16,297.4,0.0,0.0,,,
2026-09-08 04:11:50.612,dummy,-2.69,-1.588,1.158,298.6,0.0,0.0,,,
2026-09-08 04:11:50.664,dummy,-2.675,-1.615,1.157,299.9,0.0,0.0,,,
2026-09-08 04:11:50.715,dummy,-2.659,-1.641,1.155,301.3,0.0,0.0,,,
2026-09-08 04:11:50.767,dummy,-2.643,-1.667,1.154,302.7,0.0,0.0,,,
2026-09-08 04:11:50.818,dummy,-2.627,-1.691,1.153,304.1,0.0,0.0,,,
2026-09-08 04:11:50.869,dummy,-2.611,-1.715,1.151,305.7,0.0,0.0,,,
2026-09-08 04:11:50.921,dummy,-2.594,-1.738,1.15,307.3,0.0,0.0,,,
2026-09-08 04:11:50.972,dummy,-2.577,-1.76,1.148,309.0,0.0,0.0,,,
2026-09-08 04:11:51.024,dummy,-2.559,-1.781,1.147,310.7,0.0,0.0,,,
2026-09-08 04:11:51.076,dummy,-2.541,-1.801,1.145,312.5,0.0,0.0,,,
2026-09-08 04:11:51.127,dummy,-2.523,-1.82,1.144,314.4,0.0,0.0,,,
2026-09-08 04:11:51.179,dummy,-2.504,-1.839,1.142,316.4,0.0,0.0,,,
2026-09-08 04:11:51.230,dummy,-2.485,-1.856,1.141,318.4,0.0,0.0,,,
2026-09-08 04:11:51.281,dummy,-2.466,-1.872,1.139,320.5,0.0,0.0,,,
2026-09-08 04:11:51.333,dummy,-2.447,-1.888,1.138,322.7,0.0,0.0,,,
2026-09-08 04:11:51.384,dummy,-2.427,-1.902,1.136,325.0,0.0,0.0,,,
2026-09-08 04:11:51.435,dummy,-2.407,-1.916,1.135,327.3,0.0,0.0,,,
2026-09-08 04:11:51.486,dummy,-2.387,-1.928,1.133,329.7,0.0,0.0,,,
2026-09-08 04:11:51.538,dummy,-2.366,-1.94,1.132,332.1,0.0,0.0,,,
2026-09-08 04:11:51.589,dummy,-2.345,-1.95,1.13,334.6,0.0,0.0,,,
2026-09-08 04:11:51.641,dummy,-2.324,-1.96,1.129,337.2,0.0,0.0,,,
2026-09-08 04:11:51.692,dummy,-2.302,-1.968,1.127,339.7,0.0,0.0,,,
2026-09-08 04:11:51.743,dummy,-2.28,-1.976,1.126,342.3,0.0,0.0,,,
2026-09-08 04:11:51.795,dummy,-2.258,-1.982,1.124,344.9,0.0,0.0,,,
2026-09-08 04:11:51.847,dummy,-2.235,-1.988,1.122,347.6,0.0,0.0,,,
2026-09-08 04:11:51.898,dummy,-2.213,-1.992,1.121,350.2,0.0,0.0,,,
2026-09-08 04:11:51.950,dummy,-2.189,-1.996,1.119,352.7,0.0,0.0,,,
2026-09-08 04:11:52.001,dummy,-2.166,-1.998,1.118,355.3,0.0,0.0,,,
2026-09-08 04:11:52.053,dummy,-2.142,-2.0,1.116,357.8,0.0,0.0,,,
2026-09-08 04:11:52.104,dummy,-2.118,-2.0,1.115,0.3,0.0,0.0,,,
2026-09-08 04:11:52.156,dummy,-2.094,-1.999,1.113,2.7,0.0,0.0,,,
2026-09-08 04:11:52.207,dummy,-2.07,-1.998,1.111,5.1,0.0,0.0,,,
2026-09-08 04:11:52.259,dummy,-2.045,-1.995,1.11,7.3,0.0,0.0,,,
2026-09-08 04:11:52.310,dummy,-2.02,-1.991,1.108,9.5,0.0,0.0,,,
2026-09-08 04:11:52.361,dummy,-1.995,-1.987,1.107,11.7,0.0,0.0,,,
2026-09-08 04:11:52.413,dummy,-1.969,-1.981,1.105,13.7,0.0,0.0,,,
2026-09-08 04:11:52.465,dummy,-1.944,-1.974,1.104,15.7,0.0,0.0,,,
2026-09-08 04:11:52.517,dummy,-1.917,-1.966,1.102,17.6,0.0,0.0,,,
2026-09-08 04:11:52.568,dummy,-1.891,-1.957,1.1,19.4,0.0,0.0,,,
2026-09-08 04:11:52.620,dummy,-1.864,-1.947,1.099,21.2,0.0,0.0,,,
2026-09-08 04:11:52.671,dummy,-1.838,-1.937,1.097,22.8,0.0,0.0,,,
2026-09-08 04:11:52.723,dummy,-1.811,-1.925,1.095,24.4,0.0,0.0,,,
2026-09-08 04:11:52.774,dummy,-1.784,-1.912,1.094,25.9,0.0,0.0,,,
2026-09-08 04:11:52.825,dummy,-1.756,-1.898,1.092,27.4,0.0,0.0,,,
2026-09-08 04:11:52.877,dummy,-1.728,-1.884,1.091,28.7,0.0,0.0,,,
2026-09-08 04:11:52.929,dummy,-1.7,-1.868,1.089,30.1,0.0,0.0,,,
2026-09-08 04:11:52.981,dummy,-1.672,-1.851,1.087,31.3,0.0,0.0,,,
2026-09-08 04:11:53.034,dummy,-1.643,-1.833,1.086,32.5,0.0,0.0,,,
2026-09-08 04:11:53.085,dummy,-1.614,-1.814,1.084,33.7,0.0,0.0,,,
2026-09-08 04:11:53.137,dummy,-1.586,-1.795,1.082,34.7,0.0,0.0,,,
2026-09-08 04:11:53.188,dummy,-1.557,-1.774,1.081,35.7,0.0,0.0,,,
2026-09-08 04:11:53.239,dummy,-1.528,-1.753,1.079,36.7,0.0,0.0,,,
2026-09-08 04:11:53.291,dummy,-1.498,-1.731,1.078,37.6,0.0,0.0,,,
2026-09-08 04:11:53.343,dummy,-1.469,-1.708,1.076,38.5,0.0,0.0,,,
2026-09-08 04:11:53.395,dummy,-1.439,-1.683,1.074,39.4,0.0,0.0,,,
2026-09-08 04:11:53.447,dummy,-1.408,-1.658,1.073,40.2,0.0,0.0,,,
2026-09-08 04:11:53.499,dummy,-1.378,-1.632,1.071,40.9,0.0,0.0,,,
2026-09-08 04:11:53.550,dummy,-1.348,-1.605,1.069,41.7,0.0,0.0,,,
2026-09-08 04:11:53.602,dummy,-1.317,-1.578,1.068,42.4,0.0,0.0,,,
2026-09-08 04:11:53.653,dummy,-1.287,-1.55,1.066,43.0,0.0,0.0,,,
2026-09-08 04:11:53.718,dummy,-1.248,-1.513,1.064,43.8,0.0,0.0,,,
2026-09-08 04:11:53.770,dummy,-1.217,-1.483,1.062,44.4,0.0,0.0,,,
2026-09-08 04:11:53.821,dummy,-1.186,-1.452,1.061,44.9,0.0,0.0,,,
2026-09-08 04:11:53.872,dummy,-1.154,-1.421,1.059,45.5,0.0,0.0,,,
2026-09-08 04:11:53.924,dummy,-1.123,-1.389,1.057,46.0,0.0,0.0,,,
2026-09-08 04:11:53.975,dummy,-1.092,-1.356,1.056,46.5,0.0,0.0,,,
2026-09-08 04:11:54.026,dummy,-1.06,-1.322,1.054,46.9,0.0,0.0,,,
2026-09-08 04:11:54.077,dummy,-1.029,-1.288,1.052,47.4,0.0,0.0,,,
2026-09-08 04:11:54.129,dummy,-0.996,-1.253,1.051,47.8,0.0,0.0,,,
2026-09-08 04:11:54.181,dummy,-0.964,-1.217,1.049,48.2,0.0,0.0,,,
2026-09-08 04:11:54.233,dummy,-0.931,-1.181,1.047,48.5,0.0,0.0,,,
2026-09-08 04:11:54.284,dummy,-0.899,-1.144,1.045,48.9,0.0,0.0,,,
2026-09-08 04:11:54.336,dummy,-0.867,-1.106,1.044,49.2,0.0,0.0,,,
2026-09-08 04:11:54.387,dummy,-0.834,-1.068,1.042,49.6,0.0,0.0,,,
2026-09-08 04:11:54.438,dummy,-0.802,-1.03,1.04,49.9,0.0,0.0,,,
2026-09-08 04:11:54.490,dummy,-0.769,-0.991,1.039,50.1,0.0,0.0,,,
2026-09-08 04:11:54.545,dummy,-0.734,-0.949,1.037,50.4,0.0,0.0,,,
2026-09-08 04:11:54.596,dummy,-0.701,-0.909,1.035,50.7,0.0,0.0,,,
2026-09-08 04:11:54.648,dummy,-0.668,-0.868,1.034,50.9,0.0,0.0,,,
2026-09-08 04:11:54.699,dummy,-0.634,-0.827,1.032,51.2,0.0,0.0,,,
2026-09-08 04:11:54.751,dummy,-0.601,-0.786,1.03,51.4,0.0,0.0,,,
2026-09-08 04:11:54.802,dummy,-0.568,-0.744,1.029,51.6,0.0,0.0,,,
2026-09-08 04:11:54.854,dummy,-0.534,-0.701,1.027,51.8,0.0,0.0,,,
2026-09-08 04:11:54.905,dummy,-0.501,-0.659,1.025,51.9,0.0,0.0,,,
2026-09-08 04:11:54.957,dummy,-0.467,-0.616,1.023,52.1,0.0,0.0,,,
2026-09-08 04:11:55.008,dummy,-0.434,-0.572,1.022,52.2,0.0,0.0,,,
2026-09-08 04:11:55.060,dummy,-0.4,-0.529,1.02,52.4,0.0,0.0,,,
2026-09-08 04:11:55.112,dummy,-0.366,-0.485,1.018,52.5,0.0,0.0,,,
2026-09-08 04:11:55.163,dummy,-0.332,-0.44,1.017,52.6,0.0,0.0,,,
2026-09-08 04:11:55.215,dummy,-0.299,-0.396,1.015,52.7,0.0,0.0,,,
2026-09-08 04:11:55.266,dummy,-0.265,-0.352,1.013,52.8,0.0,0.0,,,
2026-09-08 04:11:55.318,dummy,-0.23,-0.306,1.012,52.9,0.0,0.0,,,
2026-09-08 04:11:55.370,dummy,-0.197,-0.262,1.01,53.0,0.0,0.0,,,
2026-09-08 04:11:55.420,dummy,-0.163,-0.217,1.008,53.0,0.0,0.0,,,
2026-09-08 04:11:55.471,dummy,-0.13,-0.173,1.006,53.1,0.0,0.0,,,
2026-09-08 04:11:55.523,dummy,-0.096,-0.128,1.005,53.1,0.0,0.0,,,
2026-09-08 04:11:55.574,dummy,-0.062,-0.082,1.003,53.1,0.0,0.0,,,
2026-09-08 04:11:55.626,dummy,-0.028,-0.037,1.001,53.1,0.0,0.0,,,
2026-09-08 04:11:55.677,dummy,0.006,0.008,1.0,53.1,0.0,0.0,,,
2026-09-08 04:11:55.729,dummy,0.04,0.054,0.998,53.1,0.0,0.0,,,
2026-09-08 04:11:55.780,dummy,0.074,0.099,0.996,53.1,0.0,0.0,,,
2026-09-08 04:11:55.831,dummy,0.108,0.144,0.995,53.1,0.0,0.0,,,
2026-09-08 04:11:55.882,dummy,0.141,0.188,0.993,53.0,0.0,0.0,,,
2026-09-08 04:11:55.933,dummy,0.175,0.233,0.991,53.0,0.0,0.0,,,
2026-09-08 04:11:55.984,dummy,0.209,0.278,0.99,52.9,0.0,0.0,,,
2026-09-08 04:11:56.036,dummy,0.242,0.322,0.988,52.9,0.0,0.0,,,
2026-09-08 04:11:56.087,dummy,0.276,0.367,0.986,52.8,0.0,0.0,,,
2026-09-08 04:11:56.139,dummy,0.31,0.412,0.984,52.7,0.0,0.0,,,
2026-09-08 04:11:56.190,dummy,0.344,0.456,0.983,52.6,0.0,0.0,,,
2026-09-08 04:11:56.242,dummy,0.378,0.5,0.981,52.5,0.0,0.0,,,
2026-09-08 04:11:56.294,dummy,0.412,0.544,0.979,52.3,0.0,0.0,,,
2026-09-08 04:11:56.345,dummy,0.445,0.587,0.978,52.2,0.0,0.0,,,
2026-09-08 04:11:56.397,dummy,0.479,0.631,0.976,52.0,0.0,0.0,,,
2026-09-08 04:11:56.448,dummy,0.512,0.673,0.974,51.9,0.0,0.0,,,
2026-09-08 04:11:56.500,dummy,0.546,0.716,0.973,51.7,0.0,0.0,,,
2026-09-08 04:11:56.552,dummy,0.58,0.759,0.971,51.5,0.0,0.0,,,
2026-09-08 04:11:56.604,dummy,0.613,0.8,0.969,51.3,0.0,0.0,,,
2026-09-08 04:11:56.656,dummy,0.647,0.842,0.967,51.1,0.0,0.0,,,
2026-09-08 04:11:56.707,dummy,0.68,0.883,0.966,50.8,0.0,0.0,,,
2026-09-08 04:11:56.759,dummy,0.713,0.924,0.964,50.6,0.0,0.0,,,
2026-09-08 04:11:56.811,dummy,0.746,0.964,0.962,50.3,0.0,0.0,,,
2026-09-08 04:11:56.863,dummy,0.779,1.003,0.961,50.1,0.0,0.0,,,
2026-09-08 04:11:56.914,dummy,0.812,1.042,0.959,49.8,0.0,0.0,,,
2026-09-08 04:11:56.966,dummy,0.845,1.081,0.957,49.5,0.0,0.0,,,
2026-09-08 04:11:57.017,dummy,0.877,1.119,0.956,49.1,0.0,0.0,,,
2026-09-08 04:11:57.068,dummy,0.91,1.156,0.954,48.8,0.0,0.0,,,
2026-09-08 04:11:57.120,dummy,0.942,1.193,0.952,48.4,0.0,0.0,,,
2026-09-08 04:11:57.171,dummy,0.974,1.229,0.951,48.0,0.0,0.0,,,
2026-09-08 04:11:57.223,dummy,1.006,1.264,0.949,47.6,0.0,0.0,,,
2026-09-08 04:11:57.274,dummy,1.038,1.299,0.947,47.2,0.0,0.0,,,
2026-09-08 04:11:57.326,dummy,1.07,1.333,0.946,46.8,0.0,0.0,,,
2026-09-08 04:11:57.377,dummy,1.102,1.366,0.944,46.3,0.0,0.0,,,
2026-09-08 04:11:57.430,dummy,1.133,1.399,0.942,45.8,0.0,0.0,,,
2026-09-08 04:11:57.482,dummy,1.166,1.432,0.941,45.3,0.0,0.0,,,
2026-09-08 04:11:57.534,dummy,1.197,1.463,0.939,44.7,0.0,0.0,,,
2026-09-08 04:11:57.585,dummy,1.228,1.494,0.937,44.2,0.0,0.0,,,
2026-09-08 04:11:57.637,dummy,1.26,1.524,0.936,43.6,0.0,0.0,,,
2026-09-08 04:11:57.689,dummy,1.29,1.553,0.934,42.9,0.0,0.0,,,
2026-09-08 04:11:57.741,dummy,1.321,1.582,0.932,42.3,0.0,0.0,,,
2026-09-08 04:11:57.793,dummy,1.352,1.609,0.931,41.6,0.0,0.0,,,
2026-09-08 04:11:57.845,dummy,1.382,1.636,0.929,40.8,0.0,0.0,,,
2026-09-08 04:11:57.897,dummy,1.413,1.662,0.927,40.1,0.0,0.0,,,
2026-09-08 04:11:57.948,dummy,1.443,1.687,0.926,39.3,0.0,0.0,,,
2026-09-08 04:11:58.000,dummy,1.472,1.71,0.924,38.4,0.0,0.0,,,
2026-09-08 04:11:58.052,dummy,1.502,1.734,0.922,37.5,0.0,0.0,,,
2026-09-08 04:11:58.103,dummy,1.532,1.756,0.921,36.6,0.0,0.0,,,
2026-09-08 04:11:58.155,dummy,1.561,1.777,0.919,35.6,0.0,0.0,,,
